"Provinsi","Kabupaten","Kecamatan ","Kelurahan"
"ACEH","ACEH UTARA","KUTA MAKMUR","MEUNYECUT BAHAGIA "
"ACEH","ACEH UTARA","KUTA MAKMUR","MEURIYA "
"ACEH","ACEH UTARA","KUTA MAKMUR","MNSH DAYAH MEUNARA "
"ACEH","ACEH UTARA","KUTA MAKMUR","MULING MEUCAT "
"ACEH","ACEH UTARA","KUTA MAKMUR","PANTON RAYEUK I "
"ACEH","ACEH UTARA","KUTA MAKMUR","PANTON REYAEUK II "
"ACEH","ACEH UTARA","KUTA MAKMUR","PULO BARAT "
"ACEH","ACEH UTARA","KUTA MAKMUR","PULO IBOIH "
"ACEH","ACEH UTARA","KUTA MAKMUR","PULO RAYEUK "
"ACEH","ACEH UTARA","KUTA MAKMUR","SAWEUK "
"ACEH","ACEH UTARA","KUTA MAKMUR","SEUNEUBOK DRIEN "
"ACEH","ACEH UTARA","KUTA MAKMUR","SIDO MULIYO "
"ACEH","ACEH UTARA","LANGKAHAN","ALUE DUA "
"ACEH","ACEH UTARA","LANGKAHAN","ALUE KRAK KAYEE "
"ACEH","ACEH UTARA","LANGKAHAN","BANTAYAN "
"ACEH","ACEH UTARA","LANGKAHAN","BUKET LINTEUNG "
"ACEH","ACEH UTARA","LANGKAHAN","COT BADA "
"ACEH","ACEH UTARA","LANGKAHAN","GEUDUMBAK "
"ACEH","ACEH UTARA","LANGKAHAN","KAMPONG BLANG "
"ACEH","ACEH UTARA","LANGKAHAN","KRUENG LINGKA "
"ACEH","ACEH UTARA","LANGKAHAN","LANGKAHAN "
"ACEH","ACEH UTARA","LANGKAHAN","LEUBOK MANE "
"ACEH","ACEH UTARA","LANGKAHAN","LUBOK PUSAKA "
"ACEH","ACEH UTARA","LANGKAHAN","MATANG KEUTAPANG "
"ACEH","ACEH UTARA","LANGKAHAN","MATANG RUBEK "
"ACEH","ACEH UTARA","LANGKAHAN","MATANG TEUNGOH SELATAN "
"ACEH","ACEH UTARA","LANGKAHAN","MEUNASAH BLANG "
"ACEH","ACEH UTARA","LANGKAHAN","PADANG MEURIA "
"ACEH","ACEH UTARA","LANGKAHAN","PANTE GAKI BALE "
"ACEH","ACEH UTARA","LANGKAHAN","PAYA TUKAI "
"ACEH","ACEH UTARA","LANGKAHAN","RUMOH RAYEUK "
"ACEH","ACEH UTARA","LANGKAHAN","SEUREUKE "
"ACEH","ACEH UTARA","LANGKAHAN","SIMPANG TIGA "
"ACEH","ACEH UTARA","LANGKAHAN","TANJONG DALAM SELATAN "
"ACEH","ACEH UTARA","LANGKAHAN","TANJONG JAWA "
"ACEH","ACEH UTARA","LAPANG","GEULANGGANG BARO "
"ACEH","ACEH UTARA","LAPANG","KEUDE LAPANG "
"ACEH","ACEH UTARA","LAPANG","KEUREUTOU "
"ACEH","ACEH UTARA","LAPANG","KUALA CANGKOI "
"ACEH","ACEH UTARA","LAPANG","KUALA KEURUTOU "
"ACEH","ACEH UTARA","LAPANG","LUENG BARO "
"ACEH","ACEH UTARA","LAPANG","MATANG BAROH "
"ACEH","ACEH UTARA","LAPANG","MATANG TUNONG "
"ACEH","ACEH UTARA","LAPANG","MERBO JURONG "
"ACEH","ACEH UTARA","LAPANG","MERBO LAMA "
"ACEH","ACEH UTARA","LAPANG","TANJONG DAMA "
"ACEH","ACEH UTARA","LHOKSUKON","ABEUK LEUPON "
"ACEH","ACEH UTARA","LHOKSUKON","ALEU EMPOK "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE ITAM REUDEP "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE ABEE "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE BUKET "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE DRIEN "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE ITAM BAROH "
"ACEH","ACEH UTARA","LHOKSUKON","ALUE MEUDEM "
"ACEH","ACEH UTARA","LHOKSUKON","ARA "
"ACEH","ACEH UTARA","LHOKSUKON","ARONGAN ARA BUNGKOK "
"ACEH","ACEH UTARA","LHOKSUKON","ARONGAN LT "
"ACEH","ACEH UTARA","LHOKSUKON","ASAN ARA BUNGKOK "
"ACEH","ACEH UTARA","LHOKSUKON","ASAN LHOKSUKON BRT "
"ACEH","ACEH UTARA","LHOKSUKON","BABAH GEUDEUBANG "
"ACEH","ACEH UTARA","LHOKSUKON","BEURINGIN "
"ACEH","ACEH UTARA","LHOKSUKON","BINTANG HU "
"ACEH","ACEH UTARA","LHOKSUKON","BLANG "
"ACEH","ACEH UTARA","LHOKSUKON","BLANG AMAN "
"ACEH","ACEH UTARA","LHOKSUKON","BLANG RUBEK "
"ACEH","ACEH UTARA","LHOKSUKON","BUKET HAGU "
"ACEH","ACEH UTARA","LHOKSUKON","BUKET KREUNG "
"ACEH","ACEH UTARA","LHOKSUKON","BUKET ME "
"ACEH","ACEH UTARA","LHOKSUKON","BUKET SEUNTANG "
"ACEH","ACEH UTARA","LHOKSUKON","BULOH "
"ACEH","ACEH UTARA","LHOKSUKON","CEUBREK "
"ACEH","ACEH UTARA","LHOKSUKON","COT ARA "
"ACEH","ACEH UTARA","LHOKSUKON","COT ASAN "
"ACEH","ACEH UTARA","LHOKSUKON","COT GLUMPANG "
"ACEH","ACEH UTARA","LHOKSUKON","COT U SIBAK "
"ACEH","ACEH UTARA","LHOKSUKON","DAYAH LB "
"ACEH","ACEH UTARA","LHOKSUKON","DAYAH LHOKSUKON TEUNGOH "
"ACEH","ACEH UTARA","LHOKSUKON","GEULINGANG "
"ACEH","ACEH UTARA","LHOKSUKON","GEUMATA "
"ACEH","ACEH UTARA","LHOKSUKON","GLUMPANG "
"ACEH","ACEH UTARA","LHOKSUKON","GRONG-GRONG "
"ACEH","ACEH UTARA","LHOKSUKON","JOK "
"ACEH","ACEH UTARA","LHOKSUKON","KEUTAPANG "
"ACEH","ACEH UTARA","LHOKSUKON","KOTA LHOKSUKON "
"ACEH","ACEH UTARA","MATANGKULI","ALUE ENTOK "
"ACEH","ACEH UTARA","MATANGKULI","ALUE THO "
"ACEH","ACEH UTARA","MATANGKULI","ARON GLUMPANG VII "
"ACEH","ACEH UTARA","MATANGKULI","ARON PIRAK "
"ACEH","ACEH UTARA","MATANGKULI","BARO "
"ACEH","ACEH UTARA","MATANGKULI","BEURANCAN PIRAK "
"ACEH","ACEH UTARA","MATANGKULI","BEURINGEN "
"ACEH","ACEH UTARA","MATANGKULI","BLANG KUTA "
"ACEH","ACEH UTARA","MATANGKULI","BLANG MATANGKULI "
"ACEH","ACEH UTARA","MATANGKULI","BLANG SUPENG "
"ACEH","ACEH UTARA","MATANGKULI","CEUBREUK PIRAK "
"ACEH","ACEH UTARA","MATANGKULI","DAYAH BARO "
"ACEH","ACEH UTARA","MATANGKULI","GLUMPANG VII "
"ACEH","ACEH UTARA","MATANGKULI","HAGU "
"ACEH","ACEH UTARA","MATANGKULI","JEUMPA GLUMPANG VII "
"ACEH","ACEH UTARA","MATANGKULI","KEUDE MATANGKULI "
"ACEH","ACEH UTARA","MATANGKULI","KUNYET MULE "
"ACEH","ACEH UTARA","MATANGKULI","LAWANG "
"ACEH","ACEH UTARA","MATANGKULI","LEUBOK "
"ACEH","ACEH UTARA","MATANGKULI","MATANG MEE "
"ACEH","ACEH UTARA","MATANGKULI","MATANG MENYE "
"ACEH","ACEH UTARA","MATANGKULI","MATANG PEUSANGAN "
"ACEH","ACEH UTARA","MATANGKULI","MEE "
"ACEH","ACEH UTARA","MATANGKULI","MESJID PIRAK "
"ACEH","ACEH UTARA","MATANGKULI","MEURIA MATANGKULI "
"ACEH","ACEH UTARA","MEURAH MULIA","BARAT PAYA ITEK "
"ACEH","ACEH UTARA","MEURAH MULIA","BARE BLANG "
"ACEH","ACEH UTARA","MEURAH MULIA","BAROH KUTA BATEE "
"ACEH","ACEH UTARA","MEURAH MULIA","BEURINGEN "
"ACEH","ACEH UTARA","MEURAH MULIA","BLANG CUT "
"ACEH","ACEH UTARA","MEURAH MULIA","BLANG REUMA "
"ACEH","ACEH UTARA","MEURAH MULIA","CEUBREK "
"ACEH","ACEH UTARA","MEURAH MULIA","DAYAH BLUEK "
"ACEH","ACEH UTARA","MEURAH MULIA","DRIEN PUNTONG "
"ACEH","ACEH UTARA","MEURAH MULIA","GAMPONG TEUNGOH "
"ACEH","ACEH UTARA","MEURAH MULIA","GEULUMPANG "
"ACEH","ACEH UTARA","MEURAH MULIA","KEH "
"ACEH","ACEH UTARA","MEURAH MULIA","KEUDE JUNGKA GAJAH "
"ACEH","ACEH UTARA","MEURAH MULIA","KEUDE KARIENG "
"ACEH","ACEH UTARA","MEURAH MULIA","KUMBANG "
"ACEH","ACEH UTARA","MEURAH MULIA","LEUBEUK TUWE "
"ACEH","ACEH UTARA","MEURAH MULIA","MANYANG "
"ACEH","ACEH UTARA","MEURAH MULIA","MEE "
"ACEH","ACEH UTARA","MEURAH MULIA","MESJID "
"ACEH","ACEH UTARA","MEURAH MULIA","MESJID BLUEK "
"ACEH","ACEH UTARA","MEURAH MULIA","MEUNYE PAYONG "
"ACEH","ACEH UTARA","MEURAH MULIA","MEUNYE PEUT "
"ACEH","ACEH UTARA","MEURAH MULIA","MEURIA BLUEK "
"ACEH","ACEH UTARA","MEURAH MULIA","NGA "
"ACEH","ACEH UTARA","MEURAH MULIA","NIBONG "
"ACEH","ACEH UTARA","MEURAH BATU","COT SEURANI "
"ACEH","ACEH UTARA","MEURAH BATU","COT TRUENG "
"ACEH","ACEH UTARA","MEURAH BATU","DAKUTA "
"ACEH","ACEH UTARA","MEURAH BATU","KAMBAM "
"ACEH","ACEH UTARA","MEURAH BATU","KEUDE BUNGKAIH "
"ACEH","ACEH UTARA","MEURAH BATU","KEUDE MANE "
"ACEH","ACEH UTARA","MEURAH BATU","KUALA DUA "
"ACEH","ACEH UTARA","MEURAH BATU","MANE TUNONG "
"ACEH","ACEH UTARA","MEURAH BATU","MEUNASAH ARON "
"ACEH","ACEH UTARA","MEURAH BATU","MEUNASAH BARO "
"ACEH","ACEH UTARA","MEURAH BATU","MEUNASAH DRANG "
"ACEH","ACEH UTARA","MEURAH BATU","MEUNASAH LHOK "
"ACEH","ACEH UTARA","MEURAH BATU","MEUNASAH PINTO "
"ACEH","ACEH UTARA","MEURAH BATU","PALOH AWE "
"ACEH","ACEH UTARA","MEURAH BATU","PALOH RAYA "
"ACEH","ACEH UTARA","MEURAH BATU","PANIGAH "
"ACEH","ACEH UTARA","MEURAH BATU","PANTE GURAH "
"ACEH","ACEH UTARA","MEURAH BATU","PINTO MAKMUR "
"ACEH","ACEH UTARA","MEURAH BATU","RELEUT BARAT "
"ACEH","ACEH UTARA","MEURAH BATU","RELEUT TIMU "
"ACEH","ACEH UTARA","MEURAH BATU","TANOH ANOE "
"ACEH","ACEH UTARA","MEURAH BATU","TEUMPOK BEURANDANG "
"ACEH","ACEH UTARA","MEURAH BATU","TEUPIN BANJA "
"ACEH","ACEH UTARA","MEURAH BATU","ULEE MADON "
"ACEH","ACEH UTARA","NIBONG","ALUE IE MIRAH "
"ACEH","ACEH UTARA","NIBONG","ALUE NGOM "
"ACEH","ACEH UTARA","NIBONG","ALUE PANAH "
"ACEH","ACEH UTARA","NIBONG","BUMBAN "
"ACEH","ACEH UTARA","NIBONG","DAYAH NIBONG "
"ACEH","ACEH UTARA","NIBONG","KEH NIBONG "
"ACEH","ACEH UTARA","NIBONG","KEUDE NIBONG "
"ACEH","ACEH UTARA","NIBONG","KEULILEE "
"ACEH","ACEH UTARA","NIBONG","KEUPOK NIBONG "
"ACEH","ACEH UTARA","NIBONG","MADDI "
"ACEH","ACEH UTARA","NIBONG","MAMPLAM "
"ACEH","ACEH UTARA","NIBONG","MUNYE LHEE "
"ACEH","ACEH UTARA","NIBONG","NIBONG BAROH "
"ACEH","ACEH UTARA","NIBONG","NIBONG WAKHEUH "
"ACEH","ACEH UTARA","NIBONG","PAYA TERBANG "
"ACEH","ACEH UTARA","NIBONG","RANTO "
"ACEH","ACEH UTARA","NIBONG","SEULUNYOK "
"ACEH","ACEH UTARA","NIBONG","SUMBOK RAYEUK "
"ACEH","ACEH UTARA","NIBONG","TANJONG PUTOH "
"ACEH","ACEH UTARA","NIBONG","TEUPIN JOK "
"ACEH","ACEH UTARA","NISAM","ALUE BILIE "
"ACEH","ACEH UTARA","NISAM","B DALAM BAROH "
"ACEH","ACEH UTARA","NISAM","B DALAM TUNONG "
"ACEH","ACEH UTARA","NISAM","BINJEE "
"ACEH","ACEH UTARA","NISAM","BLANG CROK "
"ACEH","ACEH UTARA","NISAM","BLANG D GEUNTENG "
"ACEH","ACEH UTARA","NISAM","BLANG KARIENG "
"ACEH","ACEH UTARA","NISAM","COT EUNTONG "
"ACEH","ACEH UTARA","NISAM","COT LEUPEE "
"ACEH","ACEH UTARA","NISAM","COT MAMBONG "
"ACEH","ACEH UTARA","NISAM","COT MEE "
"ACEH","ACEH UTARA","NISAM","GAMPONG BARAT "
"ACEH","ACEH UTARA","NISAM","GAMPONG TEUNGOH "
"ACEH","ACEH UTARA","NISAM","JEULIKAT "
"ACEH","ACEH UTARA","NISAM","KEUTAPANG "
"ACEH","ACEH UTARA","NISAM","MEUNASAH ALUE "
"ACEH","ACEH UTARA","NISAM","MEUNASAH BEUNOT "
"ACEH","ACEH UTARA","NISAM","MEUNASAH CUT "
"ACEH","ACEH UTARA","NISAM","MEUNASAH KRUENG "
"ACEH","ACEH UTARA","NISAM","MEUNASAH MEUCAT "
"ACEH","ACEH UTARA","NISAM","MEUNASAH RAYEUK "
"ACEH","ACEH UTARA","NISAM","PALOH KAYEE KUNYET "
"ACEH","ACEH UTARA","NISAM","PALOH MAMBU "
"ACEH","ACEH UTARA","NISAM","PALOH MAMPRE "
"ACEH","ACEH UTARA","NISAM","PANTON "
"ACEH","ACEH UTARA","NISAM","PEUNAYAN "
"ACEH","ACEH UTARA","NISAM","SEUNEUBOK "
"ACEH","ACEH UTARA","NISAM","TINGKEUM "
"ACEH","ACEH UTARA","NISAM","ULEE BLANG "
"ACEH","BENER MERIAH","BANDAR","BAHGIE BERTONA "
"ACEH","BENER MERIAH","BANDAR","BATHIN BARU "
"ACEH","BENER MERIAH","BANDAR","BERANUN TELEDEN "
"ACEH","BENER MERIAH","BANDAR","BLANG PULO "
"ACEH","BENER MERIAH","BANDAR","BUKIT WIH ILANG "
"ACEH","BENER MERIAH","BANDAR","GELE SEMAYANG "
"ACEH","BENER MERIAH","BANDAR","GUNUNG ANTARA "
"ACEH","BENER MERIAH","BANDAR","HAKIM WIH ILANG "
"ACEH","BENER MERIAH","BANDAR","JADI SEPAKAT "
"ACEH","BENER MERIAH","BANDAR","JANA RATA "
"ACEH","BENER MERIAH","BANDAR","KALA NEMPAN "
"ACEH","BENER MERIAH","BANDAR","KERAMAT JAYA "
"ACEH","BENER MERIAH","BANDAR","LEWA JADI "
"ACEH","BENER MERIAH","BANDAR","MAKMUR SENTOSA "
"ACEH","BENER MERIAH","BANDAR","MUTIARA "
"ACEH","BENER MERIAH","BANDAR","MUYANG KUTE MANGKU "
"ACEH","BENER MERIAH","BANDAR","PAKAT JEROH "
"ACEH","BENER MERIAH","BANDAR","PAYA BANING "
"ACEH","BENER MERIAH","BANDAR","PETUKEL BLANG JORONG "
"ACEH","BENER MERIAH","BANDAR","PONDOK BARU "
"ACEH","BENER MERIAH","BANDAR","PONDOK GAJAH "
"ACEH","BENER MERIAH","BANDAR","PONDOK ULUNG "
"ACEH","BENER MERIAH","BANDAR","PUJA MULIA "
"ACEH","BENER MERIAH","BANDAR","PURWOSARI "
"ACEH","BENER MERIAH","BANDAR","REMANG KETIKE JAYA "
"ACEH","BENER MERIAH","BANDAR","SELAMAT REJO "
"ACEH","BENER MERIAH","BANDAR","SELISIH MARA "
"ACEH","BENER MERIAH","BANDAR","SIDODADI "
"ACEH","BENER MERIAH","BANDAR","SIMPANG UTAMA "
"ACEH","BENER MERIAH","BANDAR","SINAR JAYA PAYA RINGKEL "
"ACEH","BENER MERIAH","BANDAR","SUKU WIH ILANG "
"ACEH","BENER MERIAH","BANDAR","TANJUNG PURA "
"ACEH","BENER MERIAH","BANDAR","TANSARAN BIDIN "
"ACEH","BENER MERIAH","BANDAR","TAWAR SEDENGE "
"ACEH","BENER MERIAH","BANDAR","WONOSARI "
"ACEH","BENER MERIAH","BENER KELIPAH","BANDAR JAYA "
"ACEH","BENER MERIAH","BENER KELIPAH","BENER KELIPAH SELATAN "
"ACEH","BENER MERIAH","BENER KELIPAH","BENER KELIPAH UTARA "
"ACEH","BENER MERIAH","BENER KELIPAH","BENER LUKUP II "
"ACEH","BENER MERIAH","BENER KELIPAH","BINTANG MUSARA "
"ACEH","BENER MERIAH","BENER KELIPAH","GUNUNG MUSARA "
"ACEH","BENER MERIAH","BENER KELIPAH","JONGOK MELUEM "
"ACEH","BENER MERIAH","BENER KELIPAH","KALA TENANG "
"ACEH","BENER MERIAH","BENER KELIPAH","LOT BENER KELIPAH "
"ACEH","BENER MERIAH","BENER KELIPAH","NOSAR BARU "
"ACEH","BENER MERIAH","BENER KELIPAH","NOSAR TAWAR JAYA "
"ACEH","BENER MERIAH","BENER KELIPAH","SUKU BENER "
"ACEH","BENER MERIAH","BUKIT","BABUSSALAM "
"ACEH","BENER MERIAH","BUKIT","BALE ATU "
"ACEH","BENER MERIAH","BUKIT","BALE REDELONG "
"ACEH","BENER MERIAH","BUKIT","BATIN WIH PONGAS "
"ACEH","BENER MERIAH","BUKIT","BLANG ARA "
"ACEH","BENER MERIAH","BUKIT","BLANG PANAS "
"ACEH","BENER MERIAH","BUKIT","BLANG SENTANG "
"ACEH","BENER MERIAH","BUKIT","BLANG TAMPU "
"ACEH","BENER MERIAH","BUKIT","BUJANG "
"ACEH","BENER MERIAH","BUKIT","BUKIT BERSATU "
"ACEH","BENER MERIAH","BUKIT","DELUNG ASLI "
"ACEH","BENER MERIAH","BUKIT","DELUNG TUE "
"ACEH","BENER MERIAH","BUKIT","GODANG "
"ACEH","BENER MERIAH","BUKIT","HAKIM TUNGUL NARU "
"ACEH","BENER MERIAH","BUKIT","ISAQ BUSUR "
"ACEH","BENER MERIAH","BUKIT","KARANG REJO "
"ACEH","BENER MERIAH","BUKIT","KENAWAT REDELONG "
"ACEH","BENER MERIAH","BUKIT","KUTE KERING "
"ACEH","BENER MERIAH","BUKIT","KUTE LINTANG "
"ACEH","BENER MERIAH","BUKIT","KUTE TANYUNG "
"ACEH","BENER MERIAH","BUKIT","MELUEM "
"ACEH","BENER MERIAH","BUKIT","MUPAKAT JADI "
"ACEH","BENER MERIAH","BUKIT","MUTIARA BARU "
"ACEH","BENER MERIAH","BUKIT","PANJI MULIA I "
"ACEH","BENER MERIAH","BUKIT","PANJI MULIA II "
"ACEH","BENER MERIAH","BUKIT","PASAR SP TIGA "
"ACEH","BENER MERIAH","BUKIT","PAYA GAJAH "
"ACEH","BENER MERIAH","BUKIT","PILAR JAYA "
"ACEH","BENER MERIAH","BUKIT","REJE GURU "
"ACEH","BENER MERIAH","BUKIT","REMBELE "
"ACEH","BENER MERIAH","BUKIT","SEDIE JADI "
"ACEH","BENER MERIAH","BUKIT","SERULE KAYU "
"ACEH","BENER MERIAH","BUKIT","TINGKEM ASLI "
"ACEH","BENER MERIAH","BUKIT","TINGKEM BENYER "
"ACEH","BENER MERIAH","BUKIT","TINGKEM BERSATU "
"ACEH","BENER MERIAH","BUKIT","UJUNG GELE "
"ACEH","BENER MERIAH","BUKIT","UNING BERSAH "
"ACEH","BENER MERIAH","BUKIT","UNING TERITIT "
"ACEH","BENER MERIAH","BUKIT","URING "
"ACEH","BENER MERIAH","BUKIT","WAQ PONDOK SAYUR "
"ACEH","BENER MERIAH","GAJAH PUTIH","ALAM JAYA "
"ACEH","BENER MERIAH","GAJAH PUTIH","GAJAH PUTIH "
"ACEH","BENER MERIAH","GAJAH PUTIH","GAYO SETIE "
"ACEH","BENER MERIAH","GAJAH PUTIH","MERIAH JAYA "
"ACEH","BENER MERIAH","GAJAH PUTIH","PANTAN LUES "
"ACEH","BENER MERIAH","GAJAH PUTIH","PANTE KARYA "
"ACEH","BENER MERIAH","GAJAH PUTIH","RERONGA "
"ACEH","BENER MERIAH","GAJAH PUTIH","SIMPANG RAHMAT "
"ACEH","BENER MERIAH","GAJAH PUTIH","TIMANG GAJAH "
"ACEH","BENER MERIAH","GAJAH PUTIH","UMAH BESI "
"ACEH","BENER MERIAH","MESIDAH","AMOR "
"ACEH","BENER MERIAH","MESIDAH","BUNTUL GAYO "
"ACEH","BENER MERIAH","MESIDAH","CEMPARAM JAYA "
"ACEH","BENER MERIAH","MESIDAH","CEMPARAM LAMA "
"ACEH","BENER MERIAH","MESIDAH","CEMPARAM PAKAT JEROH "
"ACEH","BENER MERIAH","MESIDAH","GUNUNG SAYANG "
"ACEH","BENER MERIAH","MESIDAH","HAKIM PETERI PINTU "
"ACEH","BENER MERIAH","MESIDAH","JAMUR ATU "
"ACEH","BENER MERIAH","MESIDAH","PANTAN KULI "
"ACEH","BENER MERIAH","MESIDAH","PERUMPAKAN BENJADI "
"ACEH","BENER MERIAH","MESIDAH","SIMPANG RENGGALI "
"ACEH","BENER MERIAH","MESIDAH","SIMPUR "
"ACEH","BENER MERIAH","MESIDAH","SOSIAL "
"ACEH","BENER MERIAH","MESIDAH","WER TINGKEM "
"ACEH","BENER MERIAH","MESIDAH","WIH RESAP "
"ACEH","BENER MERIAH","PERMATA","AYU ARA "
"ACEH","BENER MERIAH","PERMATA","BALE MUSARA "
"ACEH","BENER MERIAH","PERMATA","BALE PURNAMA "
"ACEH","BENER MERIAH","PERMATA","BENER PEPANYI "
"ACEH","BENER MERIAH","PERMATA","BINTANG BENER "
"ACEH","BENER MERIAH","PERMATA","BINTANG PERMATA "
"ACEH","BENER MERIAH","PERMATA","BUNTUL PITRI "
"ACEH","BENER MERIAH","PERMATA","BURNI PASE "
"ACEH","BENER MERIAH","PERMATA","CEDING AYU "
"ACEH","BENER MERIAH","PERMATA","DARUL AMAN "
"ACEH","BENER MERIAH","PERMATA","GELAMPANG WIH TENANG UKEN "
"ACEH","BENER MERIAH","PERMATA","JELOBOK "
"ACEH","BENER MERIAH","PERMATA","JUNGKE "
"ACEH","BENER MERIAH","PERMATA","KEPIES "
"ACEH","BENER MERIAH","PERMATA","PANTAN TENGAH JAYA "
"ACEH","BENER MERIAH","PERMATA","PEMANGO "
"ACEH","BENER MERIAH","PERMATA","PENOSAN JAYA "
"ACEH","BENER MERIAH","PERMATA","RAMUNG JAYA "
"ACEH","BENER MERIAH","PERMATA","RIKIT MUSARA "
"ACEH","BENER MERIAH","PERMATA","SENI ANTARA "
"ACEH","BENER MERIAH","PERMATA","SUKU SARA TANGKE "
"ACEH","BENER MERIAH","PERMATA","TAWAR BENGI "
"ACEH","BENER MERIAH","PERMATA","TEMAS MUMANANG "
"ACEH","BENER MERIAH","PERMATA","TIMUR JAYA "
"ACEH","BENER MERIAH","PERMATA","UNING SEJUK "
"ACEH","BENER MERIAH","PERMATA","WIH TENANG TOA "
"ACEH","BENER MERIAH","PERMATA","WIH TENANG UKEN "
"ACEH","BENER MERIAH","PINTU RIME GAYO","ALUR CINCIN "
"ACEH","BENER MERIAH","PINTU RIME GAYO","ALUR GADING "
"ACEH","BENER MERIAH","PINTU RIME GAYO","BENER MERIAH "
"ACEH","BENER MERIAH","PINTU RIME GAYO","BINTANG BERANGUN "
"ACEH","BENER MERIAH","PINTU RIME GAYO","BLANG ARA "
"ACEH","BENER MERIAH","PINTU RIME GAYO","BLANG RAKAL "
"ACEH","BENER MERIAH","PINTU RIME GAYO","GEMASIH "
"ACEH","BENER MERIAH","PINTU RIME GAYO","MUSARA PAKAT "
"ACEH","BENER MERIAH","PINTU RIME GAYO","MUSARA58 "
"ACEH","BENER MERIAH","PINTU RIME GAYO","NEGERI ANTARA "
"ACEH","BENER MERIAH","PINTU RIME GAYO","PANCAR JELOBOK "
"ACEH","BENER MERIAH","PINTU RIME GAYO","PANTAN SINAKU "
"ACEH","BENER MERIAH","PINTU RIME GAYO","PANTANLAH "
"ACEH","BENER MERIAH","PINTU RIME GAYO","PERDAMAIAN "
"ACEH","BENER MERIAH","PINTU RIME GAYO","PULO INTAN "
"ACEH","BENER MERIAH","PINTU RIME GAYO","RATA ARA "
"ACEH","BENER MERIAH","PINTU RIME GAYO","RIME RAYA "
"ACEH","BENER MERIAH","PINTU RIME GAYO","SIMPANG LANCANG "
"ACEH","BENER MERIAH","PINTU RIME GAYO","SINGGAH MULO "
"ACEH","BENER MERIAH","PINTU RIME GAYO","TAMAN FIRDAUS "
"ACEH","BENER MERIAH","PINTU RIME GAYO","ULU NARON "
"ACEH","BENER MERIAH","PINTU RIME GAYO","UNING MAS "
"ACEH","BENER MERIAH","PINTU RIME GAYO","WEH PORAK "
"ACEH","BENER MERIAH","SYIAH UTAMA","BLANG PANU "
"ACEH","BENER MERIAH","SYIAH UTAMA","GERPA "
"ACEH","BENER MERIAH","SYIAH UTAMA","GERUTI JAYA "
"ACEH","BENER MERIAH","SYIAH UTAMA","GONENG "
"ACEH","BENER MERIAH","SYIAH UTAMA","KERLANG "
"ACEH","BENER MERIAH","SYIAH UTAMA","KUTELAH LANE "
"ACEH","BENER MERIAH","SYIAH UTAMA","PASIR PUTIH "
"ACEH","BENER MERIAH","SYIAH UTAMA","PAYUNG "
"ACEH","BENER MERIAH","SYIAH UTAMA","RATA MULIE "
"ACEH","BENER MERIAH","SYIAH UTAMA","RUSIP "
"ACEH","BENER MERIAH","SYIAH UTAMA","TEMBOLON "
"ACEH","BENER MERIAH","SYIAH UTAMA","TEMPEN BARU "
"ACEH","BENER MERIAH","SYIAH UTAMA","UNING "
"ACEH","BENER MERIAH","SYIAH UTAMA","WIH DORIN "
"ACEH","BENER MERIAH","TIMANG GAJAH","BANDAR LAMPAHAN "
"ACEH","BENER MERIAH","TIMANG GAJAH","BLANG RONGKA "
"ACEH","BENER MERIAH","TIMANG GAJAH","BUKIT MULIE "
"ACEH","BENER MERIAH","TIMANG GAJAH","BUKIT TUNYANG "
"ACEH","BENER MERIAH","TIMANG GAJAH","BUMI AYU "
"ACEH","BENER MERIAH","TIMANG GAJAH","CEKAL BARU "
"ACEH","BENER MERIAH","TIMANG GAJAH","DAMARAN BARU "
"ACEH","BENER MERIAH","TIMANG GAJAH","DATU BERU TUNYANG "
"ACEH","BENER MERIAH","TIMANG GAJAH","FAJAR HARAPAN "
"ACEH","BENER MERIAH","TIMANG GAJAH","GEGUR SEPAKAT "
"ACEH","BENER MERIAH","TIMANG GAJAH","GUNUNG TUNYANG "
"ACEH","BENER MERIAH","TIMANG GAJAH","KAMPUNG BARU "
"ACEH","BENER MERIAH","TIMANG GAJAH","KARANG JADI "
"ACEH","BENER MERIAH","TIMANG GAJAH","KENINE "
"ACEH","BENER MERIAH","TIMANG GAJAH","KOLAM PARA KANIS "
"ACEH","BENER MERIAH","TIMANG GAJAH","LAMPAHAN "
"ACEH","BENER MERIAH","TIMANG GAJAH","LAMPAHAN BARAT "
"ACEH","BENER MERIAH","TIMANG GAJAH","LAMPAHAN TIMUR "
"ACEH","BENER MERIAH","TIMANG GAJAH","LINUNG BALE "
"ACEH","BENER MERIAH","TIMANG GAJAH","MEKAR AYU "
"ACEH","BENER MERIAH","TIMANG GAJAH","MUDE BENARA "
"ACEH","BENER MERIAH","TIMANG GAJAH","PANTAN KEMUNING "
"ACEH","BENER MERIAH","TIMANG GAJAH","PANTAN PEDIANGAN "
"ACEH","BENER MERIAH","TIMANG GAJAH","REMBUNE "
"ACEH","BENER MERIAH","TIMANG GAJAH","SETIE "
"ACEH","BENER MERIAH","TIMANG GAJAH","SIMPANG LAYANG "
